Ready Processes,Processes in CPU,Blocked processes,Completed processes,Accounted For, Number of CPUs,Exiting at simulation time,TurnaroundTime
539, 4, 0, 32,575, 4, 10000,44606,500,32,10000,44606
542, 4, 0, 49,595, 4, 10000,83925,500,49,10000,83925
519, 4, 0, 45,568, 4, 10000,69591,500,45,10000,69591
506, 4, 0, 48,558, 4, 10000,59758,500,48,10000,59758
508, 4, 0, 47,559, 4, 10000,67586,500,47,10000,67586
496, 4, 0, 38,538, 4, 10000,51626,500,38,10000,51626
460, 4, 0, 50,514, 4, 10000,70644,500,50,10000,70644
539, 4, 0, 31,574, 4, 10000,52882,500,31,10000,52882
512, 4, 0, 44,560, 4, 10000,66989,500,44,10000,66989
540, 4, 0, 28,572, 4, 10000,59298,500,28,10000,59298
525, 4, 0, 41,570, 4, 10000,58416,500,41,10000,58416
518, 4, 0, 44,566, 4, 10000,62502,500,44,10000,62502
475, 4, 0, 28,507, 4, 10000,43366,500,28,10000,43366
489, 4, 0, 45,538, 4, 10000,65539,500,45,10000,65539
451, 4, 0, 34,489, 4, 10000,51368,500,34,10000,51368
494, 4, 0, 35,533, 4, 10000,57055,500,35,10000,57055
480, 4, 0, 56,540, 4, 10000,93475,500,56,10000,93475
476, 4, 0, 38,518, 4, 10000,59179,500,38,10000,59179
484, 4, 0, 55,543, 4, 10000,69291,500,55,10000,69291
453, 4, 0, 48,505, 4, 10000,54830,500,48,10000,54830
460, 4, 0, 48,512, 4, 10000,57271,500,48,10000,57271
504, 4, 0, 39,547, 4, 10000,55907,500,39,10000,55907
433, 4, 0, 44,481, 4, 10000,55064,500,44,10000,55064
507, 4, 0, 36,547, 4, 10000,50251,500,36,10000,50251
450, 4, 0, 36,490, 4, 10000,46683,500,36,10000,46683
447, 4, 0, 43,494, 4, 10000,53277,500,43,10000,53277
475, 4, 0, 28,507, 4, 10000,33056,500,28,10000,33056
468, 4, 0, 31,503, 4, 10000,41439,500,31,10000,41439
445, 4, 0, 49,498, 4, 10000,62244,500,49,10000,62244
426, 4, 0, 30,460, 4, 10000,38977,500,30,10000,38977
458, 4, 0, 32,494, 4, 10000,38862,500,32,10000,38862
479, 4, 0, 40,523, 4, 10000,57489,500,40,10000,57489
442, 4, 0, 38,484, 4, 10000,44632,500,38,10000,44632
457, 4, 0, 36,497, 4, 10000,43707,500,36,10000,43707
401, 4, 0, 41,446, 4, 10000,50319,500,41,10000,50319
